age,job,marital,education,default,housing,loan,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
49,admin.,married,high.school,no,no,no,3,1,success,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
71,retired,married,basic.4y,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
66,management,divorced,university.degree,no,no,no,1,1,success,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
76,retired,divorced,basic.4y,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7879999999999999,5017.5,no
39,self-employed,divorced,high.school,no,no,no,3,1,success,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
30,self-employed,single,university.degree,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
29,self-employed,single,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
63,retired,married,unknown,no,yes,yes,999,1,failure,-3.4,92.379,-29.8,0.7879999999999999,5017.5,no
43,technician,married,high.school,no,yes,no,3,1,success,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
75,retired,married,unknown,no,no,no,999,1,failure,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
24,student,single,basic.9y,no,unknown,unknown,999,0,nonexistent,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
71,retired,married,basic.4y,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7879999999999999,5017.5,no
39,self-employed,divorced,high.school,no,no,no,3,1,success,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
18,student,single,unknown,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7879999999999999,5017.5,no
30,self-employed,single,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7879999999999999,5017.5,no
35,services,married,high.school,no,no,no,3,1,success,-3.4,92.379,-29.8,0.7879999999999999,5017.5,no
34,technician,married,professional.course,no,yes,yes,999,0,nonexistent,-3.4,92.379,-29.8,0.7879999999999999,5017.5,yes
53,technician,married,unknown,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7809999999999999,5017.5,no
30,admin.,married,university.degree,no,yes,yes,999,0,nonexistent,-3.4,92.379,-29.8,0.7809999999999999,5017.5,yes
69,retired,married,basic.9y,no,yes,no,5,1,success,-3.4,92.379,-29.8,0.7809999999999999,5017.5,no
58,retired,married,basic.4y,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7809999999999999,5017.5,yes
58,retired,married,basic.4y,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7809999999999999,5017.5,no
36,services,married,high.school,no,yes,yes,999,0,nonexistent,-3.4,92.379,-29.8,0.7809999999999999,5017.5,yes
78,unknown,married,unknown,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7809999999999999,5017.5,no
78,unknown,married,unknown,no,yes,no,999,1,failure,-3.4,92.379,-29.8,0.7809999999999999,5017.5,yes
46,admin.,married,high.school,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7809999999999999,5017.5,yes
91,retired,married,university.degree,no,yes,yes,999,2,failure,-3.4,92.379,-29.8,0.7809999999999999,5017.5,no
62,retired,married,university.degree,no,yes,no,999,1,failure,-3.4,92.379,-29.8,0.7809999999999999,5017.5,no
27,admin.,single,university.degree,no,yes,yes,999,0,nonexistent,-3.4,92.379,-29.8,0.7809999999999999,5017.5,yes
27,admin.,single,university.degree,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7809999999999999,5017.5,yes
36,unemployed,married,unknown,unknown,no,no,999,1,failure,-3.4,92.379,-29.8,0.7809999999999999,5017.5,yes
32,self-employed,single,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7809999999999999,5017.5,no
62,retired,married,university.degree,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7809999999999999,5017.5,no
29,admin.,single,university.degree,no,yes,no,999,1,failure,-3.4,92.379,-29.8,0.7809999999999999,5017.5,no
58,housemaid,divorced,basic.4y,no,yes,yes,999,0,nonexistent,-3.4,92.379,-29.8,0.7809999999999999,5017.5,no
32,student,married,high.school,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7809999999999999,5017.5,no
91,retired,married,university.degree,no,no,yes,999,0,nonexistent,-3.4,92.379,-29.8,0.7809999999999999,5017.5,no
76,retired,married,basic.4y,no,yes,no,3,1,success,-3.4,92.379,-29.8,0.7809999999999999,5017.5,yes
56,admin.,married,university.degree,no,yes,no,3,2,success,-3.4,92.379,-29.8,0.778,5017.5,yes
56,entrepreneur,married,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.778,5017.5,no
42,management,married,basic.6y,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.778,5017.5,yes
25,admin.,single,high.school,no,no,no,3,1,success,-3.4,92.379,-29.8,0.778,5017.5,yes
59,management,married,unknown,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.778,5017.5,no
56,admin.,married,high.school,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.778,5017.5,no
42,management,married,basic.6y,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.778,5017.5,yes
31,technician,married,professional.course,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,no
69,retired,married,high.school,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,yes
69,retired,married,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,no
57,management,married,basic.4y,no,yes,no,999,1,failure,-3.4,92.379,-29.8,0.773,5017.5,no
73,retired,married,basic.4y,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,no
34,admin.,single,university.degree,no,no,no,3,2,success,-3.4,92.379,-29.8,0.773,5017.5,yes
49,admin.,divorced,university.degree,no,yes,no,3,1,success,-3.4,92.379,-29.8,0.773,5017.5,yes
53,housemaid,married,basic.4y,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,no
36,admin.,single,university.degree,no,yes,no,999,1,failure,-3.4,92.379,-29.8,0.773,5017.5,no
36,admin.,married,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,no
43,admin.,single,high.school,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,yes
76,retired,married,university.degree,no,yes,no,999,1,failure,-3.4,92.379,-29.8,0.773,5017.5,no
28,admin.,single,university.degree,no,yes,no,1,3,success,-3.4,92.379,-29.8,0.773,5017.5,yes
73,retired,married,basic.4y,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,no
40,unemployed,married,professional.course,no,no,yes,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,yes
38,admin.,single,high.school,no,yes,no,999,1,failure,-3.4,92.379,-29.8,0.773,5017.5,no
31,admin.,single,high.school,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,yes
36,admin.,single,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,yes
69,retired,married,high.school,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,no
71,retired,married,unknown,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,yes
34,admin.,married,university.degree,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,yes
40,unemployed,married,professional.course,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,no
47,management,married,university.degree,no,yes,no,3,2,success,-3.4,92.379,-29.8,0.7709999999999999,5017.5,yes
30,self-employed,married,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7709999999999999,5017.5,no
83,retired,married,unknown,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7709999999999999,5017.5,no
39,admin.,married,high.school,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7709999999999999,5017.5,no
41,technician,married,professional.course,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7709999999999999,5017.5,no
46,unemployed,married,university.degree,no,yes,yes,999,0,nonexistent,-3.4,92.379,-29.8,0.7709999999999999,5017.5,no
62,entrepreneur,married,university.degree,no,no,no,999,1,failure,-3.4,92.379,-29.8,0.77,5017.5,yes
62,entrepreneur,married,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.77,5017.5,yes
70,retired,married,basic.4y,no,no,no,3,2,success,-3.4,92.379,-29.8,0.77,5017.5,yes
59,retired,married,basic.4y,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.77,5017.5,yes
49,blue-collar,married,basic.4y,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.77,5017.5,no
70,admin.,married,basic.4y,no,no,no,999,2,failure,-3.4,92.379,-29.8,0.77,5017.5,yes
29,admin.,single,high.school,no,yes,no,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,yes
27,admin.,married,university.degree,no,yes,no,6,2,failure,-3.4,92.379,-29.8,0.77,5017.5,yes
24,technician,married,university.degree,no,yes,yes,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,yes
21,student,single,basic.9y,no,unknown,unknown,999,0,nonexistent,-3.4,92.379,-29.8,0.77,5017.5,yes
51,services,married,high.school,no,yes,no,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,no
27,admin.,single,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.77,5017.5,yes
70,admin.,married,basic.4y,no,yes,yes,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,yes
24,admin.,single,university.degree,no,no,no,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,yes
53,technician,married,professional.course,no,no,no,999,1,failure,-3.4,92.379,-29.8,0.77,5017.5,no
53,technician,married,professional.course,no,no,no,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,yes
66,admin.,married,university.degree,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.77,5017.5,no
69,unknown,married,university.degree,no,yes,yes,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,no
47,admin.,divorced,high.school,no,yes,no,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,no
70,admin.,married,basic.4y,no,no,no,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,no
38,admin.,single,university.degree,unknown,yes,no,3,1,success,-3.4,92.379,-29.8,0.768,5017.5,yes
31,self-employed,married,university.degree,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.768,5017.5,no
31,self-employed,married,university.degree,no,no,no,3,1,success,-3.4,92.379,-29.8,0.768,5017.5,yes
49,unemployed,married,high.school,no,no,no,999,1,failure,-3.4,92.379,-29.8,0.768,5017.5,no
49,unemployed,married,high.school,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.768,5017.5,no
32,technician,married,university.degree,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.768,5017.5,no
49,unemployed,married,high.school,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.768,5017.5,yes
49,unemployed,married,high.school,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.768,5017.5,yes
60,retired,divorced,high.school,no,no,no,999,2,failure,-3.4,92.379,-29.8,0.768,5017.5,no
51,unemployed,married,high.school,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.768,5017.5,no
32,technician,married,university.degree,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.768,5017.5,no
50,blue-collar,married,basic.6y,no,yes,no,999,1,failure,-3.4,92.379,-29.8,0.768,5017.5,no
63,retired,married,professional.course,no,no,no,999,1,failure,-3.4,92.379,-29.8,0.768,5017.5,no
43,self-employed,married,high.school,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7659999999999999,5017.5,no
36,admin.,married,high.school,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7659999999999999,5017.5,no
36,admin.,married,high.school,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7659999999999999,5017.5,yes
46,self-employed,divorced,high.school,no,no,no,999,1,failure,-3.4,92.379,-29.8,0.762,5017.5,yes
56,unemployed,married,professional.course,no,no,no,6,1,success,-3.4,92.379,-29.8,0.762,5017.5,yes
52,admin.,married,university.degree,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.762,5017.5,yes
56,unemployed,married,professional.course,no,no,no,999,2,failure,-3.4,92.379,-29.8,0.762,5017.5,no
37,technician,married,university.degree,no,yes,no,3,2,success,-3.4,92.379,-29.8,0.755,5017.5,yes
39,services,married,high.school,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.755,5017.5,yes
60,self-employed,divorced,university.degree,no,no,no,3,1,success,-3.4,92.379,-29.8,0.755,5017.5,yes
47,admin.,divorced,high.school,no,yes,no,999,1,failure,-3.4,92.379,-29.8,0.755,5017.5,no
44,technician,married,professional.course,no,yes,no,4,1,success,-3.4,92.379,-29.8,0.755,5017.5,yes
22,services,single,professional.course,no,yes,yes,3,2,success,-3.4,92.379,-29.8,0.755,5017.5,yes
22,services,single,professional.course,no,yes,yes,999,0,nonexistent,-3.4,92.379,-29.8,0.755,5017.5,yes
50,technician,married,university.degree,no,yes,yes,999,0,nonexistent,-3.4,92.379,-29.8,0.7490000000000001,5017.5,no
63,housemaid,married,basic.4y,no,yes,no,3,1,success,-3.4,92.379,-29.8,0.7490000000000001,5017.5,yes
35,technician,married,university.degree,no,yes,yes,999,0,nonexistent,-3.4,92.379,-29.8,0.743,5017.5,no
60,retired,divorced,professional.course,no,yes,no,999,2,failure,-3.4,92.379,-29.8,0.743,5017.5,no
60,retired,divorced,professional.course,no,yes,yes,999,0,nonexistent,-3.4,92.379,-29.8,0.743,5017.5,no
33,technician,single,basic.9y,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,no
54,blue-collar,married,basic.4y,no,no,no,999,1,failure,-3.4,92.379,-29.8,0.741,5017.5,no
53,admin.,divorced,university.degree,no,yes,yes,999,1,failure,-3.4,92.379,-29.8,0.741,5017.5,no
61,management,married,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,no
70,retired,married,high.school,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,no
61,management,married,university.degree,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,no
70,retired,divorced,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,yes
68,retired,single,university.degree,no,yes,no,3,1,success,-3.4,92.379,-29.8,0.741,5017.5,no
70,retired,divorced,university.degree,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,no
68,retired,single,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,no
33,technician,single,basic.9y,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,no
45,admin.,married,university.degree,no,yes,no,999,2,failure,-3.4,92.379,-29.8,0.741,5017.5,no
53,blue-collar,married,basic.4y,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,no
62,self-employed,married,university.degree,unknown,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,no
62,self-employed,married,university.degree,unknown,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,no
81,retired,married,basic.4y,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,yes
68,retired,single,university.degree,no,no,no,999,1,failure,-3.4,92.379,-29.8,0.7390000000000001,5017.5,no
30,admin.,married,university.degree,no,no,no,6,1,success,-3.4,92.379,-29.8,0.7390000000000001,5017.5,yes
68,retired,single,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.7390000000000001,5017.5,no
43,services,married,basic.6y,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.75,5017.5,no
43,services,married,basic.6y,no,no,no,999,1,failure,-3.4,92.379,-29.8,0.75,5017.5,yes
43,services,married,basic.6y,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.75,5017.5,no
30,unemployed,single,high.school,no,yes,no,999,1,failure,-3.4,92.379,-29.8,0.75,5017.5,no
70,housemaid,divorced,basic.4y,no,no,no,999,1,failure,-3.4,92.379,-29.8,0.75,5017.5,no
70,housemaid,divorced,basic.4y,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.75,5017.5,no
56,management,divorced,university.degree,no,no,no,999,1,failure,-3.4,92.379,-29.8,0.75,5017.5,yes
37,housemaid,divorced,high.school,no,no,no,999,0,nonexistent,-3.4,92.379,-29.8,0.753,5017.5,no
61,retired,married,high.school,no,yes,no,3,1,success,-3.4,92.379,-29.8,0.753,5017.5,yes
35,technician,married,professional.course,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.753,5017.5,no
55,unemployed,married,university.degree,no,yes,yes,999,0,nonexistent,-3.4,92.379,-29.8,0.753,5017.5,no
35,admin.,married,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.379,-29.8,0.753,5017.5,yes
37,unknown,single,university.degree,no,yes,yes,999,1,failure,-3.4,92.379,-29.8,0.753,5017.5,no
37,unknown,single,university.degree,no,no,no,1,1,success,-3.4,92.379,-29.8,0.753,5017.5,no
50,management,married,university.degree,no,yes,no,4,1,success,-3.4,92.431,-26.9,0.754,5017.5,yes
37,admin.,single,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,yes
59,technician,single,basic.6y,no,no,no,999,2,failure,-3.4,92.431,-26.9,0.754,5017.5,no
31,admin.,married,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
35,admin.,married,high.school,no,yes,no,4,1,success,-3.4,92.431,-26.9,0.754,5017.5,yes
35,admin.,married,high.school,no,no,no,4,2,success,-3.4,92.431,-26.9,0.754,5017.5,no
36,admin.,married,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
69,retired,married,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
65,admin.,married,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
49,technician,divorced,unknown,no,no,no,999,2,failure,-3.4,92.431,-26.9,0.754,5017.5,no
49,technician,divorced,unknown,no,no,no,999,2,failure,-3.4,92.431,-26.9,0.754,5017.5,no
49,technician,divorced,unknown,no,yes,no,4,1,success,-3.4,92.431,-26.9,0.754,5017.5,no
78,retired,married,basic.9y,no,yes,no,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
32,admin.,married,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
50,management,married,university.degree,no,yes,no,999,1,failure,-3.4,92.431,-26.9,0.754,5017.5,no
71,retired,married,basic.4y,no,no,no,999,2,failure,-3.4,92.431,-26.9,0.754,5017.5,no
29,admin.,single,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
51,technician,married,professional.course,no,yes,no,6,3,failure,-3.4,92.431,-26.9,0.754,5017.5,no
49,technician,divorced,unknown,no,yes,yes,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
23,unemployed,single,basic.9y,no,yes,no,4,1,success,-3.4,92.431,-26.9,0.754,5017.5,yes
38,admin.,married,high.school,no,yes,no,999,1,failure,-3.4,92.431,-26.9,0.754,5017.5,no
71,retired,married,basic.4y,no,yes,no,999,1,failure,-3.4,92.431,-26.9,0.754,5017.5,yes
26,technician,single,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
54,management,divorced,university.degree,unknown,yes,no,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
75,retired,divorced,basic.4y,unknown,yes,no,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,yes
83,retired,married,professional.course,no,yes,no,4,1,success,-3.4,92.431,-26.9,0.752,5017.5,yes
28,unemployed,single,basic.4y,no,yes,yes,999,0,nonexistent,-3.4,92.431,-26.9,0.752,5017.5,no
63,retired,married,basic.6y,no,yes,no,999,0,nonexistent,-3.4,92.431,-26.9,0.752,5017.5,no
28,unemployed,single,basic.4y,no,yes,no,4,1,success,-3.4,92.431,-26.9,0.752,5017.5,no
71,retired,married,basic.9y,no,no,no,999,0,nonexistent,-3.4,92.431,-26.9,0.752,5017.5,no
82,retired,married,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.431,-26.9,0.7440000000000001,5017.5,yes
45,blue-collar,married,professional.course,no,no,no,999,0,nonexistent,-3.4,92.431,-26.9,0.7440000000000001,5017.5,no
68,retired,married,high.school,no,yes,no,999,2,failure,-3.4,92.431,-26.9,0.7440000000000001,5017.5,no
37,housemaid,single,university.degree,no,yes,no,999,1,failure,-3.4,92.431,-26.9,0.7440000000000001,5017.5,no
43,management,single,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.431,-26.9,0.7440000000000001,5017.5,no
43,management,single,university.degree,no,no,no,999,1,failure,-3.4,92.431,-26.9,0.7440000000000001,5017.5,no
69,retired,divorced,professional.course,no,no,no,999,0,nonexistent,-3.4,92.431,-26.9,0.7440000000000001,5017.5,yes
82,retired,married,university.degree,no,yes,yes,999,1,failure,-3.4,92.431,-26.9,0.7440000000000001,5017.5,no
82,retired,married,university.degree,no,yes,no,999,0,nonexistent,-3.4,92.431,-26.9,0.7440000000000001,5017.5,no
80,retired,divorced,basic.4y,no,no,no,999,0,nonexistent,-3.4,92.431,-26.9,0.7440000000000001,5017.5,no
65,retired,married,high.school,no,yes,no,999,0,nonexistent,-3.4,92.431,-26.9,0.7440000000000001,5017.5,yes
80,retired,divorced,basic.4y,no,no,no,999,0,nonexistent,-3.4,92.431,-26.9,0.7440000000000001,5017.5,no
41,technician,married,professional.course,no,yes,no,999,0,nonexistent,-3.4,92.431,-26.9,0.7440000000000001,5017.5,no
